dataset_id,persistentUrl,publicationdate,title,subject,keywordValue,keywordVocabulary,keywordVocabularyURI
53102,https://doi.org/10.7910/DVN/DEWGIF,2012-06-21,"Informal “Seed” systems and the management of gene flow in traditional agroecosystems: the case of cassava in Cauca, Colombia",Earth and Environmental Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
53103,https://doi.org/10.7910/DVN/D0GJM7,2012-06-22,Diversidad genética de la colección núcleo de silvestres de fríjol común (Phaseolus vulgaris L.) analizados mediante microsatélites fluorescentes,Earth and Environmental Sciences,Phaseolus vulgaris,AGROVOC,http://aims.fao.org/aos/agrovoc/c_5767
53103,https://doi.org/10.7910/DVN/D0GJM7,2012-06-22,Diversidad genética de la colección núcleo de silvestres de fríjol común (Phaseolus vulgaris L.) analizados mediante microsatélites fluorescentes,Earth and Environmental Sciences,SSRs,,
53103,https://doi.org/10.7910/DVN/D0GJM7,2012-06-22,Diversidad genética de la colección núcleo de silvestres de fríjol común (Phaseolus vulgaris L.) analizados mediante microsatélites fluorescentes,Earth and Environmental Sciences,Fluorescencia,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10935
53103,https://doi.org/10.7910/DVN/D0GJM7,2012-06-22,Diversidad genética de la colección núcleo de silvestres de fríjol común (Phaseolus vulgaris L.) analizados mediante microsatélites fluorescentes,Earth and Environmental Sciences,Diversidad genética,AGROVOC,http://aims.fao.org/aos/agrovoc/c_33952
53103,https://doi.org/10.7910/DVN/D0GJM7,2012-06-22,Diversidad genética de la colección núcleo de silvestres de fríjol común (Phaseolus vulgaris L.) analizados mediante microsatélites fluorescentes,Earth and Environmental Sciences,Colección núcleo de silvestres,,
53103,https://doi.org/10.7910/DVN/D0GJM7,2012-06-22,Diversidad genética de la colección núcleo de silvestres de fríjol común (Phaseolus vulgaris L.) analizados mediante microsatélites fluorescentes,Earth and Environmental Sciences,Latin America and the Caribbean,CIAT Region,
53103,https://doi.org/10.7910/DVN/D0GJM7,2012-06-22,Diversidad genética de la colección núcleo de silvestres de fríjol común (Phaseolus vulgaris L.) analizados mediante microsatélites fluorescentes,Earth and Environmental Sciences,Agrobiodiversity - AGBIO,CIAT Research Area,
64806,https://doi.org/10.7910/DVN/27779,2014-11-07,"Replication Data for: Predicting the future climatic suitability for cocoa farming of the leading producer countries, Ghana and Ivory Coast.",Earth and Environmental Sciences,Theobroma cacao,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7713
64806,https://doi.org/10.7910/DVN/27779,2014-11-07,"Replication Data for: Predicting the future climatic suitability for cocoa farming of the leading producer countries, Ghana and Ivory Coast.",Earth and Environmental Sciences,Climatic suitability,,
64806,https://doi.org/10.7910/DVN/27779,2014-11-07,"Replication Data for: Predicting the future climatic suitability for cocoa farming of the leading producer countries, Ghana and Ivory Coast.",Earth and Environmental Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
64806,https://doi.org/10.7910/DVN/27779,2014-11-07,"Replication Data for: Predicting the future climatic suitability for cocoa farming of the leading producer countries, Ghana and Ivory Coast.",Earth and Environmental Sciences,Africa,CIAT Region,
2676071,https://doi.org/10.7910/DVN/ACXHHB,2015-05-15,Replication Data for: Strategic approaches to targeting technology generation: Assessing the coincidence of poverty and drought-prone crop production,Earth and Environmental Sciences,Farming systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2807
2676071,https://doi.org/10.7910/DVN/ACXHHB,2015-05-15,Replication Data for: Strategic approaches to targeting technology generation: Assessing the coincidence of poverty and drought-prone crop production,Earth and Environmental Sciences,Child stunting,,
2676071,https://doi.org/10.7910/DVN/ACXHHB,2015-05-15,Replication Data for: Strategic approaches to targeting technology generation: Assessing the coincidence of poverty and drought-prone crop production,Earth and Environmental Sciences,Drought,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2391
2676071,https://doi.org/10.7910/DVN/ACXHHB,2015-05-15,Replication Data for: Strategic approaches to targeting technology generation: Assessing the coincidence of poverty and drought-prone crop production,Earth and Environmental Sciences,Staple food crops,,
2676071,https://doi.org/10.7910/DVN/ACXHHB,2015-05-15,Replication Data for: Strategic approaches to targeting technology generation: Assessing the coincidence of poverty and drought-prone crop production,Earth and Environmental Sciences,Risk,AGROVOC,http://aims.fao.org/aos/agrovoc/c_6612
2676071,https://doi.org/10.7910/DVN/ACXHHB,2015-05-15,Replication Data for: Strategic approaches to targeting technology generation: Assessing the coincidence of poverty and drought-prone crop production,Earth and Environmental Sciences,Spatial database,AGROVOC,http://aims.fao.org/aos/agrovoc/c_9000154
2676071,https://doi.org/10.7910/DVN/ACXHHB,2015-05-15,Replication Data for: Strategic approaches to targeting technology generation: Assessing the coincidence of poverty and drought-prone crop production,Earth and Environmental Sciences,Latin America and the Caribbean,CIAT Region,
2676071,https://doi.org/10.7910/DVN/ACXHHB,2015-05-15,Replication Data for: Strategic approaches to targeting technology generation: Assessing the coincidence of poverty and drought-prone crop production,Earth and Environmental Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
2695064,https://doi.org/10.7910/DVN/FLXJKU,2015-07-20,"Replication Data for: Distributions, ex situ conservation priorities, and genetic resource potential of crop wild relatives of sweetpotato [Ipomoea batatas (L.) Lam., I. series Batatas]",Earth and Environmental Sciences,Crop diversity,,
2695064,https://doi.org/10.7910/DVN/FLXJKU,2015-07-20,"Replication Data for: Distributions, ex situ conservation priorities, and genetic resource potential of crop wild relatives of sweetpotato [Ipomoea batatas (L.) Lam., I. series Batatas]",Earth and Environmental Sciences,Crop improvement,AGROVOC,http://aims.fao.org/aos/agrovoc/c_331560
2695064,https://doi.org/10.7910/DVN/FLXJKU,2015-07-20,"Replication Data for: Distributions, ex situ conservation priorities, and genetic resource potential of crop wild relatives of sweetpotato [Ipomoea batatas (L.) Lam., I. series Batatas]",Earth and Environmental Sciences,Crop wild relatives,,
2695064,https://doi.org/10.7910/DVN/FLXJKU,2015-07-20,"Replication Data for: Distributions, ex situ conservation priorities, and genetic resource potential of crop wild relatives of sweetpotato [Ipomoea batatas (L.) Lam., I. series Batatas]",Earth and Environmental Sciences,Food security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
2695064,https://doi.org/10.7910/DVN/FLXJKU,2015-07-20,"Replication Data for: Distributions, ex situ conservation priorities, and genetic resource potential of crop wild relatives of sweetpotato [Ipomoea batatas (L.) Lam., I. series Batatas]",Earth and Environmental Sciences,Gap analysis,,
2695064,https://doi.org/10.7910/DVN/FLXJKU,2015-07-20,"Replication Data for: Distributions, ex situ conservation priorities, and genetic resource potential of crop wild relatives of sweetpotato [Ipomoea batatas (L.) Lam., I. series Batatas]",Earth and Environmental Sciences,Plant genetic resources,AGROVOC,http://aims.fao.org/aos/agrovoc/c_37419
2695064,https://doi.org/10.7910/DVN/FLXJKU,2015-07-20,"Replication Data for: Distributions, ex situ conservation priorities, and genetic resource potential of crop wild relatives of sweetpotato [Ipomoea batatas (L.) Lam., I. series Batatas]",Earth and Environmental Sciences,Latin America and the Caribbean,CIAT Region,
2695064,https://doi.org/10.7910/DVN/FLXJKU,2015-07-20,"Replication Data for: Distributions, ex situ conservation priorities, and genetic resource potential of crop wild relatives of sweetpotato [Ipomoea batatas (L.) Lam., I. series Batatas]",Earth and Environmental Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
2695267,https://doi.org/10.7910/DVN/GU5AJW,2015-07-20,"Replication Data for: Crop wild relatives of pigeonpea [Cajanus cajan (L.) Millsp.]: Distributions, ex situ conservation status, and potential genetic resources for abiotic stress tolerance",Earth and Environmental Sciences,Crop diversity,,
2695267,https://doi.org/10.7910/DVN/GU5AJW,2015-07-20,"Replication Data for: Crop wild relatives of pigeonpea [Cajanus cajan (L.) Millsp.]: Distributions, ex situ conservation status, and potential genetic resources for abiotic stress tolerance",Earth and Environmental Sciences,Crop improvement,AGROVOC,http://aims.fao.org/aos/agrovoc/c_331560
2695267,https://doi.org/10.7910/DVN/GU5AJW,2015-07-20,"Replication Data for: Crop wild relatives of pigeonpea [Cajanus cajan (L.) Millsp.]: Distributions, ex situ conservation status, and potential genetic resources for abiotic stress tolerance",Earth and Environmental Sciences,Crop wild relatives,,
2695267,https://doi.org/10.7910/DVN/GU5AJW,2015-07-20,"Replication Data for: Crop wild relatives of pigeonpea [Cajanus cajan (L.) Millsp.]: Distributions, ex situ conservation status, and potential genetic resources for abiotic stress tolerance",Earth and Environmental Sciences,Food security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
2695267,https://doi.org/10.7910/DVN/GU5AJW,2015-07-20,"Replication Data for: Crop wild relatives of pigeonpea [Cajanus cajan (L.) Millsp.]: Distributions, ex situ conservation status, and potential genetic resources for abiotic stress tolerance",Earth and Environmental Sciences,Germplasm conservation,AGROVOC,http://aims.fao.org/aos/agrovoc/c_3250
2695267,https://doi.org/10.7910/DVN/GU5AJW,2015-07-20,"Replication Data for: Crop wild relatives of pigeonpea [Cajanus cajan (L.) Millsp.]: Distributions, ex situ conservation status, and potential genetic resources for abiotic stress tolerance",Earth and Environmental Sciences,Plant genetic resources,AGROVOC,http://aims.fao.org/aos/agrovoc/c_37419
2695267,https://doi.org/10.7910/DVN/GU5AJW,2015-07-20,"Replication Data for: Crop wild relatives of pigeonpea [Cajanus cajan (L.) Millsp.]: Distributions, ex situ conservation status, and potential genetic resources for abiotic stress tolerance",Earth and Environmental Sciences,Latin America and the Caribbean,CIAT Region,
2695267,https://doi.org/10.7910/DVN/GU5AJW,2015-07-20,"Replication Data for: Crop wild relatives of pigeonpea [Cajanus cajan (L.) Millsp.]: Distributions, ex situ conservation status, and potential genetic resources for abiotic stress tolerance",Earth and Environmental Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
2695271,https://doi.org/10.7910/DVN/HYOWIC,2015-07-21,Replication Data for: Increasing homogeneity in global food supplies and the implications for food security,Earth and Environmental Sciences,Crop diversity,,
2695271,https://doi.org/10.7910/DVN/HYOWIC,2015-07-21,Replication Data for: Increasing homogeneity in global food supplies and the implications for food security,Earth and Environmental Sciences,Plant genetic resources,AGROVOC,http://aims.fao.org/aos/agrovoc/c_37419
2695271,https://doi.org/10.7910/DVN/HYOWIC,2015-07-21,Replication Data for: Increasing homogeneity in global food supplies and the implications for food security,Earth and Environmental Sciences,Agricultural development,AGROVOC,http://aims.fao.org/aos/agrovoc/c_199
2695271,https://doi.org/10.7910/DVN/HYOWIC,2015-07-21,Replication Data for: Increasing homogeneity in global food supplies and the implications for food security,Earth and Environmental Sciences,Global analysis,,
2695271,https://doi.org/10.7910/DVN/HYOWIC,2015-07-21,Replication Data for: Increasing homogeneity in global food supplies and the implications for food security,Earth and Environmental Sciences,Latin America and the Caribbean,CIAT Region,
2695271,https://doi.org/10.7910/DVN/HYOWIC,2015-07-21,Replication Data for: Increasing homogeneity in global food supplies and the implications for food security,Earth and Environmental Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
2704506,https://doi.org/10.7910/DVN/1YZAQZ,2015-09-09,Landscape-scale variability of soil health indicators: Effects of cultivation on soil organic carbon in the Usambara Mountains of Tanzania,Earth and Environmental Sciences,Landscape,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4185
2704506,https://doi.org/10.7910/DVN/1YZAQZ,2015-09-09,Landscape-scale variability of soil health indicators: Effects of cultivation on soil organic carbon in the Usambara Mountains of Tanzania,Earth and Environmental Sciences,Soil degradation,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7168
2704506,https://doi.org/10.7910/DVN/1YZAQZ,2015-09-09,Landscape-scale variability of soil health indicators: Effects of cultivation on soil organic carbon in the Usambara Mountains of Tanzania,Earth and Environmental Sciences,Soil organic matter,AGROVOC,http://aims.fao.org/aos/agrovoc/c_35657
2704506,https://doi.org/10.7910/DVN/1YZAQZ,2015-09-09,Landscape-scale variability of soil health indicators: Effects of cultivation on soil organic carbon in the Usambara Mountains of Tanzania,Earth and Environmental Sciences,Carbon,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1301
2704506,https://doi.org/10.7910/DVN/1YZAQZ,2015-09-09,Landscape-scale variability of soil health indicators: Effects of cultivation on soil organic carbon in the Usambara Mountains of Tanzania,Earth and Environmental Sciences,Land and soil health,,
2704506,https://doi.org/10.7910/DVN/1YZAQZ,2015-09-09,Landscape-scale variability of soil health indicators: Effects of cultivation on soil organic carbon in the Usambara Mountains of Tanzania,Earth and Environmental Sciences,Africa,CIAT Region,
2704506,https://doi.org/10.7910/DVN/1YZAQZ,2015-09-09,Landscape-scale variability of soil health indicators: Effects of cultivation on soil organic carbon in the Usambara Mountains of Tanzania,Earth and Environmental Sciences,Soils,CIAT Research Area,
2704559,https://doi.org/10.7910/DVN/CQLR9B,2015-09-16,"Soil and land health survey to characterize two-100 km2 sites using the Land Degradation Surveillance Framework (LDSF) within Babati district, Tanzania",Earth and Environmental Sciences,Landscape,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4185
2704559,https://doi.org/10.7910/DVN/CQLR9B,2015-09-16,"Soil and land health survey to characterize two-100 km2 sites using the Land Degradation Surveillance Framework (LDSF) within Babati district, Tanzania",Earth and Environmental Sciences,Soil degradation,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7168
2704559,https://doi.org/10.7910/DVN/CQLR9B,2015-09-16,"Soil and land health survey to characterize two-100 km2 sites using the Land Degradation Surveillance Framework (LDSF) within Babati district, Tanzania",Earth and Environmental Sciences,Land and soil health,,
